,t[s],q_fl1,q_fl2,q_fl3,q_fr1,q_fr2,q_fr3,q_bl1,q_bl2,q_bl3,q_br1,q_br2,q_br3,qd_fl1,qd_fl2,qd_fl3,qd_fr1,qd_fr2,qd_fr3,qd_bl1,qd_bl2,qd_bl3,qd_br1,qd_br2,qd_br3,Tau_fl1,Tau_fl2,Tau_fl3,Tau_fr1,Tau_fr2,Tau_fr3,Tau_bl1,Tau_bl2,Tau_bl3,Tau_br1,Tau_br2,Tau_br3,contactPhases
0,0.0,0.0,-1.1611848499291229,2.4656481634265175,0.0,-1.1611848499291229,2.4656481634265175,-0.0,0.402771552686096,-1.7576832739072483,-0.0,0.402771552686096,-1.7576832739072483,0.0,-1.0068627853490836e-25,-3.8861462345716494e-26,0.0,-1.0068627853490836e-25,-3.8861462345716494e-26,-0.0,2.2211763276495667e-25,2.4418454798429022e-26,-0.0,2.2211763276495667e-25,2.4418454798429022e-26,0.0,-0.1504977041721292,-1.8718648453496436,0.0,-0.1504977041721292,-1.8718648453496436,-0.0,-0.725105685291542,1.1252616718378923,-0.0,-0.725105685291542,1.1252616718378923,2
1,0.01020408163265306,0.0,-1.1612994593331425,2.4674148269332323,0.0,-1.1612994593331425,2.4674148269332323,-0.0,0.40233756248944463,-1.7581683309919487,-0.0,0.40233756248944463,-1.7581683309919487,0.0,-0.011346330997932147,0.17489968716475351,0.0,-0.011346330997932147,0.17489968716475351,-0.0,-0.04296502946848504,-0.048020651385310795,-0.0,-0.04296502946848504,-0.048020651385310795,0.0,0.1614275644551483,-1.052540859994077,0.0,0.1614275644551483,-1.052540859994077,-0.0,-0.4564374323574331,0.7211135876337673,-0.0,-0.4564374323574331,0.7211135876337673,2
2,0.02040816326530612,0.0,-1.162025385323978,2.4739968555290304,0.0,-1.162025385323978,2.4739968555290304,-0.0,0.40116810755885746,-1.7608364196008743,-0.0,0.40116810755885746,-1.7608364196008743,0.0,-0.07186667309274047,0.6516208309840005,0.0,-0.07186667309274047,0.6516208309840005,-0.0,-0.11577603812813408,-0.26414077228365856,-0.0,-0.11577603812813408,-0.26414077228365856,0.0,4.066895326560995,-4.668181826558287,0.0,4.066895326560995,-4.668181826558287,-0.0,-0.44960368832962005,0.6984317380846288,-0.0,-0.44960368832962005,0.6984317380846288,2
3,0.030612244897959183,0.0,-1.149175758611393,2.468247905952371,0.0,-1.149175758611393,2.468247905952371,-0.0,0.3962870991951564,-1.75927979085203,-0.0,0.3962870991951564,-1.75927979085203,0.0,1.2721130445459143,-0.5691460080892641,0.0,1.2721130445459143,-0.5691460080892641,-0.0,-0.4832198280064032,0.15410624613563195,-0.0,-0.4832198280064032,0.15410624613563195,0.0,1.7878190962730718,-2.2063895985555013,0.0,1.7878190962730718,-2.2063895985555013,-0.0,-0.4835568502571072,0.7832248698443344,-0.0,-0.4835568502571072,0.7832248698443344,2
4,0.04081632653061224,0.0,-1.1303689275579107,2.462350790556501,0.0,-1.1303689275579107,2.462350790556501,-0.0,0.38751813339329294,-1.7553787849956575,-0.0,0.38751813339329294,-1.7553787849956575,0.0,1.8618762742947448,-0.5838144241911216,0.0,1.8618762742947448,-0.5838144241911216,-0.0,-0.8681276143844786,0.3861995797808609,-0.0,-0.8681276143844786,0.3861995797808609,0.0,-0.016626932794680978,-1.2406286137877334,0.0,-0.016626932794680978,-1.2406286137877334,-0.0,-0.7165536962581972,1.207682649902884,-0.0,-0.7165536962581972,1.207682649902884,2
5,0.05102040816326529,0.0,-1.1098800755394298,2.461810539644487,0.0,-1.1098800755394298,2.461810539644487,-0.0,0.3751099768933864,-1.7490400597566065,-0.0,0.3751099768933864,-1.7490400597566065,0.0,2.028396349829629,-0.05348484028938654,0.0,2.028396349829629,-0.05348484028938654,-0.0,-1.2284074934907514,0.627533798666052,-0.0,-1.2284074934907514,0.627533798666052,0.0,-0.2860983828379769,-2.081429041568468,0.0,-0.2860983828379769,-2.081429041568468,-0.0,-0.941291721635854,1.6452499218903283,-0.0,-0.941291721635854,1.6452499218903283,2
6,0.061224489795918366,0.0,-1.0867368573289067,2.4632328697355694,0.0,-1.0867368573289067,2.4632328697355694,-0.0,0.3593407180030063,-1.7384792298426992,-0.0,0.3593407180030063,-1.7384792298426992,0.0,2.2911786028417858,0.14081067901720332,0.0,2.2911786028417858,0.14081067901720332,-0.0,-1.5611566301476278,1.0455221614768215,-0.0,-1.5611566301476278,1.0455221614768215,0.0,-0.49302183952324097,-2.9014053772225488,0.0,-0.49302183952324097,-2.9014053772225488,-0.0,-1.1316755609197795,2.0419236233652436,-0.0,-1.1316755609197795,2.0419236233652436,2
7,0.07142857142857142,0.0,-1.06020952217857,2.4630854492932706,0.0,-1.06020952217857,2.4630854492932706,-0.0,0.34055006807751004,-1.72210158473591,-0.0,0.34055006807751004,-1.72210158473591,0.0,2.6262061798832943,-0.014594623787653412,0.0,2.6262061798832943,-0.014594623787653412,-0.0,-1.8602743426241244,1.6213868655721495,-0.0,-1.8602743426241244,1.6213868655721495,0.0,-0.7710536045273597,-3.9899885236470354,0.0,-0.7710536045273597,-3.9899885236470354,-0.0,-1.3731652566871164,2.5319457518846518,-0.0,-1.3731652566871164,2.5319457518846518,2
8,0.08163265306122448,0.0,-1.030008684770781,2.4564890675187687,0.0,-1.030008684770781,2.4564890675187687,-0.0,0.31933557268401674,-1.6980224513098587,-0.0,0.31933557268401674,-1.6980224513098587,0.0,2.989882903371122,-0.6530417956756037,0.0,2.989882903371122,-0.6530417956756037,-0.0,-2.1002350439558395,2.3838342091790463,-0.0,-2.1002350439558395,2.3838342091790463,0.0,-1.1564778161140874,-5.344363270173436,0.0,-1.1564778161140874,-5.344363270173436,-0.0,-1.6750426191007193,3.1131453180409734,-0.0,-1.6750426191007193,3.1131453180409734,2
9,0.09183673469387754,0.0,-0.9964887944775149,2.437190324441058,0.0,-0.9964887944775149,2.437190324441058,-0.0,0.2964849440544959,-1.663965838806036,-0.0,0.2964849440544959,-1.663965838806036,0.0,3.318469139033369,-1.9105755646933769,0.0,3.318469139033369,-1.9105755646933769,-0.0,-2.2622122343225635,3.371604637878479,-0.0,-2.2622122343225635,3.371604637878479,0.0,-1.6131486545474798,-6.645980695806106,0.0,-1.6131486545474798,-6.645980695806106,-0.0,-1.9851365955447204,3.653486805214422,-0.0,-1.9851365955447204,3.653486805214422,2
