,t[s],q_fl1,q_fl2,q_fl3,q_fr1,q_fr2,q_fr3,q_bl1,q_bl2,q_bl3,q_br1,q_br2,q_br3,qd_fl1,qd_fl2,qd_fl3,qd_fr1,qd_fr2,qd_fr3,qd_bl1,qd_bl2,qd_bl3,qd_br1,qd_br2,qd_br3,Tau_fl1,Tau_fl2,Tau_fl3,Tau_fr1,Tau_fr2,Tau_fr3,Tau_bl1,Tau_bl2,Tau_bl3,Tau_br1,Tau_br2,Tau_br3,contactPhases
0,0.0,0.0,-1.174703699775964,2.440690205624475,0.0,-1.174703699775964,2.440690205624475,-0.0,0.46001208783378167,-1.8303550834014808,-0.0,0.46001208783378167,-1.8303550834014808,0.0,-7.396229368924387e-27,3.3821362042229965e-27,0.0,-7.396229368924387e-27,3.3821362042229965e-27,-0.0,-5.1137137572112224e-27,4.4115006603307336e-27,-0.0,-5.1137137572112224e-27,4.4115006603307336e-27,0.0,-0.3429679044322684,-3.3641689751806174,0.0,-0.3429679044322684,-3.3641689751806174,-0.0,-1.2134977611000202,2.2249119014489414,-0.0,-1.2134977611000202,2.2249119014489414,2
1,0.01020408163265306,0.0,-1.1741871657452516,2.441548167777856,0.0,-1.1741871657452516,2.441548167777856,-0.0,0.45922903306633794,-1.8298438568142807,-0.0,0.45922903306633794,-1.8298438568142807,0.0,0.05113686904053473,0.08493825318468187,0.0,0.05113686904053473,0.08493825318468187,-0.0,-0.07752242197692766,0.05061143213284551,-0.0,-0.07752242197692766,0.05061143213284551,0.0,-0.5988672690280186,-4.233806925100367,0.0,-0.5988672690280186,-4.233806925100367,-0.0,-1.3106871970967633,2.381101321665491,-0.0,-1.3106871970967633,2.381101321665491,2
2,0.02040816326530612,0.0,-1.1736576160850398,2.4402827992185903,0.0,-1.1736576160850398,2.4402827992185903,-0.0,0.4593969505048765,-1.8297263691688503,-0.0,0.4593969505048765,-1.8297263691688503,0.0,0.05242541636096949,-0.12527148736730404,0.0,0.05242541636096949,-0.12527148736730404,-0.0,0.016623826415310967,0.011631276897609176,-0.0,0.016623826415310967,0.011631276897609176,0.0,-0.39247166842484327,-3.0106480566897096,0.0,-0.39247166842484327,-3.0106480566897096,-0.0,-1.3254040565899248,2.4143269032130643,-0.0,-1.3254040565899248,2.4143269032130643,2
3,0.030612244897959183,0.0,-1.171850340655432,2.441780581383549,0.0,-1.171850340655432,2.441780581383549,-0.0,0.45703069832922016,-1.8272529700598228,-0.0,0.45703069832922016,-1.8272529700598228,0.0,0.17892026753116763,0.14828043433095575,0.0,0.17892026753116763,0.14828043433095575,-0.0,-0.23425896538996727,0.24486651179373584,-0.0,-0.23425896538996727,0.24486651179373584,0.0,2.6339789569102408,-3.104300659216734,0.0,2.6339789569102408,-3.104300659216734,-0.0,-0.032057673686620124,0.586883253853296,-0.0,-0.032057673686620124,0.586883253853296,2
4,0.04081632653061224,0.0,-1.1681464905175747,2.4411468125565334,0.0,-1.1681464905175747,2.4411468125565334,-0.0,0.45593803317269493,-1.8294315580477756,-0.0,0.45593803317269493,-1.8294315580477756,0.0,0.3666811636478756,-0.06274311387454176,0.0,0.3666811636478756,-0.06274311387454176,-0.0,-0.10817385049599652,-0.2156802108072942,-0.0,-0.10817385049599652,-0.2156802108072942,0.0,2.0473937883096958,-2.51228514177889,0.0,2.0473937883096958,-2.51228514177889,-0.0,0.15854696700550702,0.6558176662427072,-0.0,0.15854696700550702,0.6558176662427072,2
5,0.05102040816326529,0.0,-1.1640641946290549,2.440046986801238,0.0,-1.1640641946290549,2.440046986801238,-0.0,0.45645038882579914,-1.8369035765564232,-0.0,0.45645038882579914,-1.8369035765564232,0.0,0.4041472929634624,-0.10888274977420297,0.0,0.4041472929634624,-0.10888274977420297,-0.0,0.050723209657311766,-0.7397298323561483,-0.0,0.050723209657311766,-0.7397298323561483,0.0,-0.34232473293229654,-2.780431618062796,0.0,-0.34232473293229654,-2.780431618062796,-0.0,-1.5741576354612807,3.0325044385010984,-0.0,-1.5741576354612807,3.0325044385010984,2
6,0.061224489795918366,0.0,-1.1562249682639667,2.444102911346631,0.0,-1.1562249682639667,2.444102911346631,-0.0,0.45075333389399275,-1.8375516296161956,-0.0,0.45075333389399275,-1.8375516296161956,0.0,0.7760834101437184,0.40153652999383127,0.0,0.7760834101437184,0.40153652999383127,-0.0,-0.5640084382488392,-0.06415725291747491,-0.0,-0.5640084382488392,-0.06415725291747491,0.0,0.910525936445752,-1.4515031032319465,0.0,0.910525936445752,-1.4515031032319465,-0.0,2.2496252167429023,2.805319563190156,-0.0,2.2496252167429023,2.805319563190156,2
7,0.07142857142857142,0.0,-1.1501868293831434,2.4500363514920527,0.0,-1.1501868293831434,2.4500363514920527,-0.0,0.4461704547393151,-1.8407743095094065,-0.0,0.4461704547393151,-1.8407743095094065,0.0,0.5977757492015241,0.5874105743967609,0.0,0.5977757492015241,0.5874105743967609,-0.0,-0.45370503631308207,-0.3190453094278732,-0.0,-0.45370503631308207,-0.3190453094278732,0.0,0.17882642276986047,-1.0097458242677104,0.0,0.17882642276986047,-1.0097458242677104,-0.0,3.3892936403554086,4.194340589079428,-0.0,3.3892936403554086,4.194340589079428,2
8,0.08163265306122448,0.0,-1.14706980638648,2.4589055051879476,0.0,-1.14706980638648,2.4589055051879476,-0.0,0.4423277234962768,-1.8445436172386087,-0.0,0.4423277234962768,-1.8445436172386087,0.0,0.3085852766696579,0.8780462158935524,0.0,0.3085852766696579,0.8780462158935524,-0.0,-0.3804303930607904,-0.37316146519107746,-0.0,-0.3804303930607904,-0.37316146519107746,0.0,0.03867165015409,-1.0049305099927968,0.0,0.03867165015409,-1.0049305099927968,-0.0,4.4610156342153475,5.51271093932296,-0.0,4.4610156342153475,5.51271093932296,2
9,0.09183673469387754,0.0,-1.146725790923373,2.4704499659029544,0.0,-1.146725790923373,2.4704499659029544,-0.0,0.438493128199943,-1.846295320802516,-0.0,0.438493128199943,-1.846295320802516,0.0,0.03405753084761361,1.142901610785704,0.0,0.03405753084761361,1.142901610785704,-0.0,-0.3796249343370473,-0.17341865282676677,-0.0,-0.3796249343370473,-0.17341865282676677,0.0,-1.2762847793155405,-8.114502881806452,0.0,-1.2762847793155405,-8.114502881806452,-0.0,-2.936681026281779,6.102904493307316,-0.0,-2.936681026281779,6.102904493307316,2
