Unnamed: 0,t[s],q_fl1,q_fl2,q_fl3,q_fr1,q_fr2,q_fr3,q_bl1,q_bl2,q_bl3,q_br1,q_br2,q_br3,qd_fl1,qd_fl2,qd_fl3,qd_fr1,qd_fr2,qd_fr3,qd_bl1,qd_bl2,qd_bl3,qd_br1,qd_br2,qd_br3,Tau_fl1,Tau_fl2,Tau_fl3,Tau_fr1,Tau_fr2,Tau_fr3,Tau_bl1,Tau_bl2,Tau_bl3,Tau_br1,Tau_br2,Tau_br3,contactPhases
0.0,0.0,0.0,-0.9761969806988372,2.499999999525868,0.0,-0.9761969806988372,2.499999999525868,0.0,0.0318414738234235,-1.228231509599972,0.0,0.0318414738234235,-1.228231509599972,0.0,9.780985682562125e-19,-1.179355966915286e-18,0.0,9.780985682562125e-19,-1.179355966915286e-18,0.0,-4.941284295636887e-19,2.04903639879808e-18,0.0,-4.941284295636887e-19,2.04903639879808e-18,0.0,1.0718763466557844,-4.402516244886304,0.0,1.0718763466557844,-4.402516244886304,0.0,-1.2856991722462192,0.7331995688975204,0.0,-1.2856991722462192,0.7331995688975204,2
0.24500000000000421,0.002500000000000001,0.0,-0.9751873903804384,2.4993410651356944,0.0,-0.9751873903804384,2.4993410651356944,0.0,0.031417181122146094,-1.2277153501769744,0.0,0.031417181122146094,-1.2277153501769744,0.0,0.16223124233572925,-0.10308991045713413,0.0,0.16223124233572925,-0.10308991045713413,0.0,-0.06863757519273912,0.08323988662946746,0.0,-0.06863757519273912,0.08323988662946746,0.0,0.8405896739415294,-4.1520807888213636,0.0,0.8405896739415294,-4.1520807888213636,0.0,-0.665190028080473,0.9565674218242319,0.0,-0.665190028080473,0.9565674218242319,2
0.4900000000000063,0.005000000000000002,0.0,-0.9739005352108201,2.4984514073589477,0.0,-0.9739005352108201,2.4984514073589477,0.0,0.03102418431232617,-1.22739228324543,0.0,0.03102418431232617,-1.22739228324543,0.0,0.30986603854924727,-0.20454974934972575,0.0,0.30986603854924727,-0.20454974934972575,0.0,-0.1145775804906199,0.12214750465056651,0.0,-0.1145775804906199,0.12214750465056651,0.0,0.670922817454138,-3.928196380871306,0.0,0.670922817454138,-3.928196380871306,0.0,-0.28932368186253815,1.045137177050561,0.0,-0.28932368186253815,1.045137177050561,2
0.7350000000000069,0.007500000000000001,0.0,-0.9723371139402014,2.4973196084607534,0.0,-0.9723371139402014,2.4973196084607534,0.0,0.030654834019096362,-1.2272406006800556,0.0,0.030654834019096362,-1.2272406006800556,0.0,0.4451762092779421,-0.30537047860462874,0.0,0.4451762092779421,-0.30537047860462874,0.0,-0.14191297081305188,0.1251511236651478,0.0,-0.14191297081305188,0.1251511236651478,0.0,0.5531104009311938,-3.732206088490527,0.0,0.5531104009311938,-3.732206088490527,0.0,-0.11160209750132491,1.0280787330135697,0.0,-0.11160209750132491,1.0280787330135697,2
0.9800000000000062,0.01,0.0,-0.9704978253188027,2.4959342507062376,0.0,-0.9704978253188027,2.4959342507062376,0.0,0.03030148086758929,-1.2272385943555693,0.0,0.03030148086758929,-1.2272385943555693,0.0,0.5704335751592021,-0.4065430601486969,0.0,0.5704335751592021,-0.4065430601486969,0.0,-0.15473670107944462,0.1006790132750623,0.0,-0.15473670107944462,0.1006790132750623,0.0,0.4773870481102812,-3.565452979133423,0.0,0.4773870481102812,-3.565452979133423,0.0,-0.0855272389057421,0.934561988150321,0.0,-0.0855272389057421,0.934561988150321,2
1.2250000000000048,0.0125,0.0,-0.968383368096843,2.4942839163605273,0.0,-0.968383368096843,2.4942839163605273,0.0,0.029956475482937586,-1.2273645561466873,0.0,0.029956475482937586,-1.2273645561466873,0.0,0.6879099568304151,-0.5090584559087842,0.0,0.6879099568304151,-0.5090584559087842,0.0,-0.15714172620920763,0.057159443082160526,0.0,-0.15714172620920763,0.057159443082160526,0.0,0.4339873827289841,-3.4292801202543886,0.0,0.4339873827289841,-3.4292801202543886,0.0,-0.16460106998470025,0.7937568408978769,0.0,-0.16460106998470025,0.7937568408978769,2
1.4700000000000033,0.015000000000000001,0.0,-0.9659944410245423,2.4923571876887487,0.0,-0.9659944410245423,2.4923571876887487,0.0,0.029612168490273868,-1.2275967779281278,0.0,0.029612168490273868,-1.2275967779281278,0.0,0.7998771749289694,-0.6139076278117442,0.0,0.7998771749289694,-0.6139076278117442,0.0,-0.15322100112175044,0.0030206826882934103,0.0,-0.15322100112175044,0.0030206826882934103,0.0,0.4131460285248867,-3.3250305793078203,0.0,0.4131460285248867,-3.3250305793078203,0.0,-0.3023255546471095,0.6348331896933006,0.0,-0.3023255546471095,0.6348331896933006,2
1.7150000000000027,0.017500000000000005,0.0,-0.9633317428521203,2.490142646956027,0.0,-0.9633317428521203,2.490142646956027,0.0,0.02926091051473077,-1.227913551574608,0.0,0.02926091051473077,-1.227913551574608,0.0,0.908607050092253,-0.7220815377844311,0.0,0.908607050092253,-0.7220815377844311,0.0,-0.1470674807364826,-0.05330899830468842,0.0,-0.1470674807364826,-0.05330899830468842,0.0,0.40509760923557314,-3.2540474237481125,0.0,0.40509760923557314,-3.2540474237481125,0.0,-0.4522026568018795,0.48696093297365417,0.0,-0.4522026568018795,0.48696093297365417,2
1.9600000000000022,0.019999999999999997,0.0,-0.9603959723297967,2.4876288764274896,0.0,-0.9603959723297967,2.4876288764274896,0.0,0.028895052181440915,-1.2282931689608445,0.0,0.028895052181440915,-1.2282931689608445,0.0,1.0163714029576538,-0.8345711477536981,0.0,1.0163714029576538,-0.8345711477536981,0.0,-0.14277411997281364,-0.10340133029493406,0.0,-0.14277411997281364,-0.10340133029493406,0.0,0.40007674859862735,-3.2176737210296618,0.0,0.40007674859862735,-3.2176737210296618,0.0,-0.5677343403579198,0.37930996917600057,0.0,-0.5677343403579198,0.37930996917600057,2
2.205000000000003,0.0225,0.0,-0.957188559484446,2.4848037382740062,0.0,-0.957188559484446,2.4848037382740062,0.0,0.028508084681591616,-1.2287159660303482,0.0,0.028508084681591616,-1.2287159660303482,0.0,1.1250884107264987,-0.9523160297876356,0.0,1.1250884107264987,-0.9523160297876356,0.0,-0.14381425772463116,-0.14007381013816875,0.0,-0.14381425772463116,-0.14007381013816875,0.0,0.3895036307787213,-3.216010121868432,0.0,0.3895036307787213,-3.216010121868432,0.0,-0.6096651284337142,0.33593404652180076,0.0,-0.6096651284337142,0.33593404652180076,2
