time,front_hip_pos,front_knee_pos,back_hip_pos,back_knee_pos,front_hip_vel,front_knee_vel,back_hip_vel,back_knee_vel,front_hip_torque,front_knee_torque,back_hip_torque,back_knee_torque,
0.000000000000000000e+00,4.600120878337816688e-01,-1.830355083401481231e+00,1.174703699775964116e+00,-2.440690205624474807e+00,-5.113713757211222370e-27,4.411500660330733566e-27,7.396229368924388781e-27,-3.382136204222997206e-27,-2.426995522200040334e+00,4.449823802897882707e+00,6.859358088645367557e-01,6.728337950361234832e+00
1.020408163265306041e-02,4.592290330663379438e-01,-1.829843856814280745e+00,1.174187165745251615e+00,-2.441548167777855660e+00,-7.752242197692767178e-02,5.061143213284551023e-02,-5.113686904053472981e-02,-8.493825318468187224e-02,-2.621374394193526580e+00,4.762202643330981644e+00,1.197734538056037135e+00,8.467613850200734760e+00
2.040816326530612082e-02,4.593969505048764446e-01,-1.829726369168850564e+00,1.173657616085039823e+00,-2.440282799218590259e+00,1.662382641531096744e-02,1.163127689760917564e-02,-5.242541636096949981e-02,1.252714873673040352e-01,-2.650808113179849990e+00,4.828653806426128625e+00,7.849433368496866459e-01,6.021296113379419168e+00
3.061224489795918297e-02,4.570306983292201641e-01,-1.827252970059822790e+00,1.171850340655431921e+00,-2.441780581383548920e+00,-2.342589653899672941e-01,2.448665117937358360e-01,-1.789202675311676594e-01,-1.482804343309557515e-01,-6.411534737324024735e-02,1.173766507706591966e+00,-5.267957913820482396e+00,6.208601318433467853e+00
4.081632653061224164e-02,4.559380331726949898e-01,-1.829431558047775352e+00,1.168146490517574687e+00,-2.441146812556533874e+00,-1.081738504959965375e-01,-2.156802108072942148e-01,-3.666811636478755632e-01,6.274311387454176159e-02,3.170939340110140447e-01,1.311635332485414418e+00,-4.094787576619390634e+00,5.024570283557779682e+00
5.102040816326530032e-02,4.564503888257991360e-01,-1.836903576556423223e+00,1.164064194629054860e+00,-2.440046986801238660e+00,5.072320965731177272e-02,-7.397298323561483091e-01,-4.041472929634624123e-01,1.088827497742029526e-01,-3.148315270922561915e+00,6.065008877002196819e+00,6.846494658645930764e-01,5.560863236125592302e+00
6.122448979591836593e-02,4.507533338939926915e-01,-1.837551629616195559e+00,1.156224968263966923e+00,-2.444102911346631046e+00,-5.640084382488390613e-01,-6.415725291747491343e-02,-7.760834101437182886e-01,-4.015365299938312704e-01,4.499250433485804557e+00,5.610639126380313257e+00,-1.821051872891504164e+00,2.903006206463893513e+00
7.142857142857142461e-02,4.461704547393151032e-01,-1.840774309509406459e+00,1.150186829383143428e+00,-2.450036351492053122e+00,-4.537050363130821218e-01,-3.190453094278731805e-01,-5.977757492015240981e-01,-5.874105743967609206e-01,6.778587280710818064e+00,8.388681178158856611e+00,-3.576528455397209316e-01,2.019491648535421291e+00
8.163265306122448328e-02,4.423277234962768034e-01,-1.844543617238609157e+00,1.147069806386480151e+00,-2.458905505187947593e+00,-3.804303930607903506e-01,-3.731614651910774016e-01,-3.085852766696579041e-01,-8.780462158935523620e-01,8.922031268430695050e+00,1.102542187864592194e+01,-7.734330030817999913e-02,2.009861019985593966e+00
9.183673469387754196e-02,4.384931281999430164e-01,-1.846295320802515905e+00,1.146725790923373012e+00,-2.470449965902954403e+00,-3.796249343370473039e-01,-1.734186528267667726e-01,-3.405753084761360683e-02,-1.142901610785704181e+00,-5.873362052563558144e+00,1.220580898661463110e+01,2.552569558631081481e+00,1.622900576361290348e+01
1.020408163265306006e-01,4.281362405158277706e-01,-1.832674602416605847e+00,1.137358727001678949e+00,-2.473989034356307570e+00,-1.025331880727412992e+00,1.348451120205090170e+00,-9.273393282476963817e-01,-3.503677768819700722e-01,-7.803373758457227360e+00,1.573994816634766636e+01,3.673833375457170369e+00,2.290274524879857054e+01
1.122448979591836593e-01,4.105470414171824012e-01,-1.797872916238654861e+00,1.116113296599547500e+00,-2.461288889950799863e+00,-1.741330710765891743e+00,3.445366931617133588e+00,-2.103297609811017210e+00,1.257314296145269683e+00,-1.104488317176663514e+01,2.073645232271754679e+01,6.032053209636784707e+00,3.491342707762139952e+01
1.224489795918367319e-01,3.863790052631591032e-01,-1.734214090149865717e+00,1.080541035168160136e+00,-2.415838939858429679e+00,-2.392635579248302946e+00,6.302223782790134621e+00,-3.521653881707347722e+00,4.499545059144650416e+00,-1.490087433493726010e+01,2.473044648367415377e+01,9.316637770118759931e+00,4.719691544091995183e+01
1.326530612244897767e-01,3.555435332576513119e-01,-1.632861651677758541e+00,1.028907211492786633e+00,-2.319203815053485940e+00,-3.052711728545271175e+00,1.003389140873859198e+01,-5.111748543861961203e+00,9.566877355689426210e+00,-1.763142096055274877e+01,2.421088881932280756e+01,1.254652593749251821e+01,5.261178247185052470e+01
1.428571428571428492e-01,3.163892009090759627e-01,-1.486948825704406119e+00,9.598165628888444267e-01,-2.158893988747304427e+00,-3.876278902508955682e+00,1.444536977136190004e+01,-6.839974211790284642e+00,1.587067280431200622e+01,-1.664900397269718013e+01,1.758418408114736664e+01,1.648590080540656899e+01,5.499857881049882025e+01
1.530612244897958940e-01,2.834737211601116580e-01,-1.310366469266681877e+00,8.754910914669330468e-01,-1.911015835839390498e+00,-3.258632495147468777e+00,1.748165328733468371e+01,-8.348221670769227387e+00,2.453993713788346298e+01,1.056112575237236229e+01,1.308927551864871575e+01,2.375699724329005491e+01,5.605067216907298899e+01
1.632653061224489666e-01,2.923810536572272745e-01,-1.185836132704502832e+00,8.301320631885634738e-01,-1.670003224828241706e+00,8.818259172144494729e-01,1.232850331965572543e+01,-4.490543799558592397e+00,2.386024849010372861e+01,2.247211615395771034e+01,1.748107790786696114e+01,3.135934893357069431e+00,-1.129639393914924489e-01
1.734693877551020391e-01,3.697769259931527608e-01,-1.087337263472435867e+00,8.304046934686954984e-01,-1.429993713434394298e+00,7.662191361256618372e+00,9.751388053974620718e+00,2.699039773306996515e-02,2.376094162799089204e+01,2.780088867685570975e+01,2.474273408830004328e+01,8.411959136911869583e-01,-2.206882861223840309e-01
1.836734693877550839e-01,4.424273878140810856e-01,-9.636094632071167121e-01,8.308811245309398741e-01,-1.207221669508687922e+00,7.192395720271906434e+00,1.224905222626659729e+01,4.716667516220160450e-02,2.205443234864492297e+01,3.014901282245357095e+01,2.631343836337837061e+01,7.952285924324548061e-01,-1.718910896587548531e-01
1.938775510204081565e-01,4.990553669234859546e-01,-7.935349814183521033e-01,8.327672235706741199e-01,-9.982146269527590876e-01,5.606169931831081144e+00,1.683737369708769904e+01,1.867238049336993611e-01,2.069169721303696363e+01,3.118358065660119394e+01,2.784793180405348068e+01,1.645788852194528751e+00,6.824597293825868105e-02
2.040816326530612013e-01,4.995872341426227381e-01,-6.358331783701705042e-01,8.460781673434082384e-01,-7.955560731204746050e-01,5.265485469454681683e-02,1.561247850176997964e+01,1.317783433500677726e+00,2.006319682939616200e+01,-2.694202106533062135e+00,-6.329372443048683072e-01,1.340542703297500138e+00,2.054134926110769976e-01
2.142857142857142738e-01,4.761231066031771930e-01,-4.847503535335964120e-01,8.679055414836797100e-01,-5.998900877631412332e-01,-2.322948626405112016e+00,1.495719965882083358e+01,2.160910039886879019e+00,1.937093255037599704e+01,-2.587964000135428044e+00,-6.229092200517980515e-01,1.167992035759240377e+00,1.978546532480336684e-01
2.244897959183673186e-01,4.310716029046771647e-01,-3.399467158401152100e-01,8.966769709279659439e-01,-4.114304570306405173e-01,-4.460098866151498420e+00,1.433556013165464371e+01,2.848371514984337161e+00,1.865750344251757298e+01,-2.455569050595502123e+00,-5.925177839566353466e-01,9.534368031925777309e-01,1.684261202544527769e-01
2.346938775510203912e-01,3.667360633355638000e-01,-2.011212727669639821e-01,9.307955036550734640e-01,-2.303166905948797472e-01,-6.369218417342223937e+00,1.374371886424196809e+01,3.377734739983643042e+00,1.793026287714031142e+01,-2.304117540119427154e+00,-5.422633179832031525e-01,7.482001163005260747e-01,1.311085964632639489e-01
2.448979591836734637e-01,2.853626437150876272e-01,-6.802840138189156227e-02,9.690496806753483572e-01,-5.664051605975113646e-02,-8.055968542427139667e+00,1.317619426712216679e+01,3.787163525007216869e+00,1.719394127897773217e+01,-2.136317557043702742e+00,-4.732767704570433609e-01,5.617383727558064033e-01,9.096140421707213375e-02
2.551020408163265363e-01,1.891760070934190019e-01,5.952688458189971804e-02,1.010535527096384500e+00,1.095321332647440915e-01,-9.522477025545192930e+00,1.262797331041533688e+01,4.107098795682586179e+00,1.645109228312502836e+01,-1.952702715530013178e+00,-3.875295173710851526e-01,3.974426001874819536e-01,5.081047103453507907e-02
2.653061224489795533e-01,8.040649468155917912e-02,1.816960378826367462e-01,1.054559250508925183e+00,2.681543834088314093e-01,-1.076818172877412039e+01,1.209474617677296493e+01,4.358348617841520500e+00,1.570360276426464097e+01,-1.752332851879863096e+00,-2.877558566609456636e-01,2.414572269371565438e-01,9.067130234411443016e-03
2.755102040816326259e-01,-3.869120868950259168e-02,2.985957787137221708e-01,1.100386209127601989e+00,4.191993560372031524e-01,-1.179067263373511487e+01,1.157307434227745802e+01,4.536868903249007268e+00,1.495345229020880318e+01,-1.535386945101217204e+00,-1.777407985794622614e-01,9.814310184596410080e-02,-3.206971006816268510e-02
2.857142857142856984e-01,-1.658342562198586723e-01,4.103172974886455382e-01,1.147222689558439424e+00,5.626591872822969131e-01,-1.258716170550525071e+01,1.106043035871741509e+01,4.636811562652898289e+00,1.420252329326429219e+01,-1.301167449669573095e+00,-6.165828584454974282e-02,-2.396510622139761543e-02,-6.964939086175177263e-02
2.959183673469387710e-01,-2.986951179146560276e-01,5.169350882419069260e-01,1.194272367614748642e+00,6.985424830611178804e-01,-1.315322530778493793e+01,1.055516128457287195e+01,4.657918127574607325e+00,1.345244628210326709e+01,-1.055513857378028053e+00,5.459189073942465747e-02,-1.210145903605253093e-01,-1.018988585411166464e-01
3.061224489795917880e-01,-4.349553488915046118e-01,6.185149983220958880e-01,1.240769778895062903e+00,8.268745481928703178e-01,-1.348976286670801272e+01,1.005641109793870847e+01,4.603243716751107328e+00,1.270487444804349586e+01,-8.047687447212097389e-01,1.651077905050230277e-01,-1.931495040056906420e-01,-1.279881462172450801e-01
3.163265306122448606e-01,-5.723512862973806348e-01,7.151208076683243098e-01,1.285999550850064121e+00,9.476966728407237861e-01,-1.360219780318171701e+01,9.563975125276613198e+00,4.477747423545120675e+00,1.196139034013748770e+01,-5.551637963882934956e-01,2.644278625756382728e-01,-2.432838475216952123e-01,-1.477204114187410655e-01
3.265306122448979331e-01,-7.087060895267922600e-01,8.068186391034760652e-01,1.329306562114190182e+00,1.061064219735426972e+00,-1.349912551971175212e+01,9.078085312080025560e+00,4.287394115148481788e+00,1.122338714257560355e+01,-3.181712199488196391e-01,3.467846361062937310e-01,-2.759167060144957495e-01,-1.613179204933446187e-01
